/home/gil/dev/test-set/blocks_world/problems/P04C08/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 2161 125792348 134
/home/gil/dev/test-set/blocks_world/problems/P04C09/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 181 4438800 1
/home/gil/dev/test-set/blocks_world/problems/P04C10/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 61.053 70 72 403584 0
/home/gil/dev/test-set/blocks_world/problems/P05C01/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 36.035 49 9 464848 0
/home/gil/dev/test-set/blocks_world/problems/P05C02/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 86.084 102 221 21083444 0
/home/gil/dev/test-set/blocks_world/problems/P05C03/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 36.046 59 6 214480 0
/home/gil/dev/test-set/blocks_world/problems/P05C04/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 81.082 90 128 11394456 0
/home/gil/dev/test-set/blocks_world/problems/P05C05/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 51.048 61 74 6058992 0
/home/gil/dev/test-set/blocks_world/problems/P05C06/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 61.066 79 35 2593088 0
/home/gil/dev/test-set/blocks_world/problems/P05C07/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 28.032 52 14 398064 0
/home/gil/dev/test-set/blocks_world/problems/P05C08/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 19 1487940 1
/home/gil/dev/test-set/blocks_world/problems/P05C09/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 3602 124805380 124
/home/gil/dev/test-set/blocks_world/problems/P05C10/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 86 2863096 1
/home/gil/dev/test-set/blocks_world/problems/P06C01/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 4 75424 1
/home/gil/dev/test-set/blocks_world/problems/P06C02/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 2 52780 1
/home/gil/dev/test-set/blocks_world/problems/P06C03/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 3602 98874460 124
/home/gil/dev/test-set/blocks_world/problems/P06C04/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 34.035 54 4 59216 0
/home/gil/dev/test-set/blocks_world/problems/P06C05/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 64.062 75 21 524072 0
/home/gil/dev/test-set/blocks_world/problems/P06C06/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 2 58908 1
/home/gil/dev/test-set/blocks_world/problems/P06C07/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 52.049 72 4 45464 0
/home/gil/dev/test-set/blocks_world/problems/P06C08/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 34.034 52 60 1080796 0
/home/gil/dev/test-set/blocks_world/problems/P06C09/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 14 571908 1
/home/gil/dev/test-set/blocks_world/problems/P06C10/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 88 1635772 1
/home/gil/dev/test-set/blocks_world/problems/P07C01/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 2 75184 1
/home/gil/dev/test-set/blocks_world/problems/P07C02/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 3601 45998640 124
/home/gil/dev/test-set/blocks_world/problems/P07C03/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 65.071 101 742 27880192 0
/home/gil/dev/test-set/blocks_world/problems/P07C04/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 9 197920 1
/home/gil/dev/test-set/blocks_world/problems/P07C05/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 60.066 79 13 212120 0
/home/gil/dev/test-set/blocks_world/problems/P07C06/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 3603 115020688 124
/home/gil/dev/test-set/blocks_world/problems/P07C07/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 111 1351396 1
/home/gil/dev/test-set/blocks_world/problems/P07C08/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 2 63464 1
/home/gil/dev/test-set/blocks_world/problems/P07C09/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 2351 125815388 134
/home/gil/dev/test-set/blocks_world/problems/P07C10/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 2332 125819608 134
/home/gil/dev/test-set/blocks_world/problems/P08C01/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 3362 125403440 134
/home/gil/dev/test-set/blocks_world/problems/P08C02/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 283 10784128 1
/home/gil/dev/test-set/blocks_world/problems/P08C03/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 3003 125227500 134
/home/gil/dev/test-set/blocks_world/problems/P08C04/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 3602 89351064 124
/home/gil/dev/test-set/blocks_world/problems/P08C05/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 3245 125799832 134
/home/gil/dev/test-set/blocks_world/problems/P08C06/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 77 3954256 1
/home/gil/dev/test-set/blocks_world/problems/P08C07/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 710 5370604 1
/home/gil/dev/test-set/blocks_world/problems/P08C08/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 2804 94625564 1
/home/gil/dev/test-set/blocks_world/problems/P08C09/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 122.107 125 461 27182272 0
/home/gil/dev/test-set/blocks_world/problems/P08C10/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 2020 35718324 1
/home/gil/dev/test-set/blocks_world/problems/P09C01/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 -1 -1 1 44444 1
/home/gil/dev/test-set/blocks_world/problems/P09C02/ -cfa DynamicProgramming -p colin2 -cfp CFP -fr 0.00 59.057 78 12 237104 0
